id,add01,title01,add02,title
9012,"""",Jackass: The Movie,"""","""Jackass: The Movie"""
9013,"""",Midnight Run,"""","""Midnight Run"""
9016,"""",Treasure Planet,"""","""Treasure Planet"""
9023,"""",Spirit: Stallion of the Cimarron,"""","""Spirit: Stallion of the Cimarron"""
9024,"""",For Love or Money,"""","""For Love or Money"""
9026,"""",The Importance of Being Earnest,"""","""The Importance of Being Earnest"""
9027,"""",The Guru,"""","""The Guru"""
9029,"""",What Happens in Vegas,"""","""What Happens in Vegas"""
9032,"""",Big Daddy,"""","""Big Daddy"""
9033,"""",The Prophecy II,"""","""The Prophecy II"""
9035,"""",Slither,"""","""Slither"""
9036,"""",Eight Below,"""","""Eight Below"""
9037,"""",Grease 2,"""","""Grease 2"""
9038,"""",The Heartbreak Kid,"""","""The Heartbreak Kid"""
9039,"""",Trapped,"""","""Trapped"""
9040,"""",Serpico,"""","""Serpico"""
9042,"""",The Cave,"""","""The Cave"""
9043,"""",The Family Stone,"""","""The Family Stone"""
9044,"""",Tristan & Isolde,"""","""Tristan & Isolde"""
9050,"""",A Chinese Ghost Story II,"""","""A Chinese Ghost Story II"""
9051,"""",10,"""","""10"""
9054,"""",Gone Fishin',"""","""Gone Fishin'"""
9056,"""",Police Story,"""","""Police Story"""
9057,"""",Terminal Velocity,"""","""Terminal Velocity"""
9058,"""",Only You,"""","""Only You"""
9059,"""",Tales from the Crypt: Demon Knight,"""","""Tales from the Crypt: Demon Knight"""
9061,"""",Just Cause,"""","""Just Cause"""
9062,"""",Love Story,"""","""Love Story"""
9064,"""",Hellbound: Hellraiser II,"""","""Hellbound: Hellraiser II"""
9065,"""",Europa,"""","""Europa"""
9066,"""",The Brady Bunch Movie,"""","""The Brady Bunch Movie"""
9067,"""",Tank Girl,"""","""Tank Girl"""
9070,"""",Mighty Morphin Power Rangers: The Movie,"""","""Mighty Morphin Power Rangers: The Movie"""
9071,"""",Living in Oblivion,"""","""Living in Oblivion"""
9072,"""",Little Man,"""","""Little Man"""
9073,"""",Free Willy 2 - The Adventure Home,"""","""Free Willy 2 - The Adventure Home"""
9074,"""",The Man,"""","""The Man"""
9077,"""",Tarantula,"""","""Tarantula"""
9078,"""",The Sword in the Stone,"""","""The Sword in the Stone"""
9079,"""",Dying Young,"""","""Dying Young"""
9080,"""",Spies Like Us,"""","""Spies Like Us"""
9081,"""",Waking Life,"""","""Waking Life"""
9082,"""",Blind Spot: Hitler's Secretary,"""","""Blind Spot: Hitler's Secretary"""
9085,"""",Harlem Nights,"""","""Harlem Nights"""
9086,"""",Young Guns II,"""","""Young Guns II"""
9087,"""",The American President,"""","""The American President"""
9089,"""",Home for the Holidays,"""","""Home for the Holidays"""
9090,"""","To Wong Foo, Thanks for Everything! Julie Newmar","""","""To Wong Foo, Thanks for Everything! Julie Newmar"""
9091,"""",Sudden Death,"""","""Sudden Death"""
9093,"""",The Four Feathers,"""","""The Four Feathers"""
9095,"""",Mary Reilly,"""","""Mary Reilly"""
9096,"""",Medicine Man,"""","""Medicine Man"""
9099,"""",Sgt. Bilko,"""","""Sgt. Bilko"""
9100,"""",The Craft,"""","""The Craft"""
9101,"""",Down Periscope,"""","""Down Periscope"""
9102,"""",Screamers,"""","""Screamers"""
9103,"""",The Quest,"""","""The Quest"""
9208,"""",Broken Arrow,"""","""Broken Arrow"""
9255,"""",Hot Shots! Part Deux,"""","""Hot Shots! Part Deux"""
9256,"""",Kops,"""","""Kops"""
9257,"""",S.W.A.T.,"""","""S.W.A.T."""
9260,"""",Welcome to Collinwood,"""","""Welcome to Collinwood"""
9261,"""",The Wedding Banquet,"""","""The Wedding Banquet"""
9263,"""",Now and Then,"""","""Now and Then"""
9264,"""",Poison Ivy,"""","""Poison Ivy"""
9266,"""",Blue Crush,"""","""Blue Crush"""
9267,"""",And Now for Something Completely Different,"""","""And Now for Something Completely Different"""
9268,"""",Eraser,"""","""Eraser"""
9270,"""",Brick,"""","""Brick"""
9271,"""",Virtuosity,"""","""Virtuosity"""
9272,"""",The Good Son,"""","""The Good Son"""
9273,"""",Ace Ventura: When Nature Calls,"""","""Ace Ventura: When Nature Calls"""
9275,"""",Death to Smoochy,"""","""Death to Smoochy"""
9276,"""",The Faculty,"""","""The Faculty"""
9277,"""",The Sting,"""","""The Sting"""
9278,"""",Freejack,"""","""Freejack"""
9279,"""",Jingle All the Way,"""","""Jingle All the Way"""
9280,"""",Femme Fatale,"""","""Femme Fatale"""
9281,"""",Witness,"""","""Witness"""
9282,"""",11:14,"""","""0.468055555555556"""
9283,"""",Beautiful Girls,"""","""Beautiful Girls"""
9285,"""",Road Trip,"""","""Road Trip"""
9286,"""",Final Destination 3,"""","""Final Destination 3"""
9289,"""",The Longest Day,"""","""The Longest Day"""
9290,"""",Crocodile Dundee in Los Angeles,"""","""Crocodile Dundee in Los Angeles"""
9291,"""",The Longest Yard,"""","""The Longest Yard"""
9292,"""",Hudson Hawk,"""","""Hudson Hawk"""
9293,"""",John Tucker Must Die,"""","""John Tucker Must Die"""
9294,"""",Phenomenon,"""","""Phenomenon"""
9296,"""",S1m0ne,"""","""S1m0ne"""
9297,"""",Monster House,"""","""Monster House"""
9298,"""",Ali G Indahouse,"""","""Ali G Indahouse"""
9299,"""",Thesis,"""","""Thesis"""
9300,"""",Orlando,"""","""Orlando"""
9301,"""",The Princess and the Warrior,"""","""The Princess and the Warrior"""
9302,"""",Up Close & Personal,"""","""Up Close & Personal"""
9303,"""",Bound,"""","""Bound"""
9304,"""",Multiplicity,"""","""Multiplicity"""
9305,"""",Microcosmos,"""","""Microcosmos"""
9306,"""",The Island of Dr. Moreau,"""","""The Island of Dr. Moreau"""
9308,"""",High School High,"""","""High School High"""
9311,"""",Smilla's Sense of Snow,"""","""Smilla's Sense of Snow"""
9312,"""",Mortal Kombat,"""","""Mortal Kombat"""
9313,"""",The Man in the Iron Mask,"""","""The Man in the Iron Mask"""
9314,"""",Nineteen Eighty-Four,"""","""Nineteen Eighty-Four"""
9315,"""",Flightplan,"""","""Flightplan"""
9316,"""",Ong-Bak: The Thai Warrior,"""","""Ong-Bak: The Thai Warrior"""
9319,"""",The Last Boy Scout,"""","""The Last Boy Scout"""
9320,"""",The Avengers,"""","""The Avengers"""
9322,"""",La Femme Nikita,"""","""La Femme Nikita"""
9323,"""",Ghost in the Shell,"""","""Ghost in the Shell"""
9325,"""",The Jungle Book,"""","""The Jungle Book"""
9326,"""",Romancing the Stone,"""","""Romancing the Stone"""
9327,"""",The Nutty Professor,"""","""The Nutty Professor"""
9331,"""",Clear and Present Danger,"""","""Clear and Present Danger"""
9333,"""",Last Man Standing,"""","""Last Man Standing"""
9334,"""",The Scorpion King,"""","""The Scorpion King"""
9335,"""",Transporter 2,"""","""Transporter 2"""
9336,"""",Police Academy,"""","""Police Academy"""
9339,"""",Click,"""","""Click"""
9340,"""",The Goonies,"""","""The Goonies"""
9341,"""",The Core,"""","""The Core"""
9342,"""",The Mask of Zorro,"""","""The Mask of Zorro"""
9343,"""",Fitzcarraldo,"""","""Fitzcarraldo"""
9344,"""",Kids,"""","""Kids"""
9346,"""",Risky Business,"""","""Risky Business"""
9348,"""",Species,"""","""Species"""
9349,"""",Universal Soldier,"""","""Universal Soldier"""
9350,"""",Cliffhanger,"""","""Cliffhanger"""
9352,"""",EuroTrip,"""","""EuroTrip"""
9353,"""",Nacho Libre,"""","""Nacho Libre"""
9354,"""","Honey, I Shrunk the Kids","""","""Honey, I Shrunk the Kids"""
9355,"""",Mad Max Beyond Thunderdome,"""","""Mad Max Beyond Thunderdome"""
9356,"""",Look Who's Talking Too,"""","""Look Who's Talking Too"""
9357,"""",One Hour Photo,"""","""One Hour Photo"""
9358,"""",Final Destination 2,"""","""Final Destination 2"""
9359,"""",Maverick,"""","""Maverick"""
9360,"""",Anaconda,"""","""Anaconda"""
9361,"""",The Last of the Mohicans,"""","""The Last of the Mohicans"""
9362,"""",Tremors,"""","""Tremors"""
9366,"""",Donnie Brasco,"""","""Donnie Brasco"""
9367,"""",El Mariachi,"""","""El Mariachi"""
9372,"""",Super Size Me,"""","""Super Size Me"""
9373,"""",The Texas Chainsaw Massacre,"""","""The Texas Chainsaw Massacre"""
9374,"""",Death Becomes Her,"""","""Death Becomes Her"""
9377,"""",Ferris Bueller's Day Off,"""","""Ferris Bueller's Day Off"""
9378,"""",Thir13en Ghosts,"""","""Thir13en Ghosts"""
9381,"""",Babylon A.D.,"""","""Babylon A.D."""
9382,"""",Boys on the Side,"""","""Boys on the Side"""
9383,"""",Hollow Man,"""","""Hollow Man"""
9384,"""",Starsky & Hutch,"""","""Starsky & Hutch"""
9386,"""",In the Line of Fire,"""","""In the Line of Fire"""
9387,"""",Conan the Barbarian,"""","""Conan the Barbarian"""
9388,"""",Thank You for Smoking,"""","""Thank You for Smoking"""
9389,"""",Renaissance,"""","""Renaissance"""
9390,"""",Jerry Maguire,"""","""Jerry Maguire"""
9392,"""",The Descent,"""","""The Descent"""
9393,"""",Before the Fall,"""","""Before the Fall"""
9395,"""",Above the Law,"""","""Above the Law"""
9396,"""",Crocodile Dundee II,"""","""Crocodile Dundee II"""
9397,"""",Evolution,"""","""Evolution"""
9398,"""",Zoolander,"""","""Zoolander"""
9400,"""",Set It Off,"""","""Set It Off"""
9401,"""",2 Days in the Valley,"""","""2 Days in the Valley"""
9403,"""",Private Parts,"""","""Private Parts"""
9404,"""",First Strike,"""","""First Strike"""
9405,"""",Double Team,"""","""Double Team"""
9406,"""",An American Werewolf in Paris,"""","""An American Werewolf in Paris"""
9407,"""",Red Corner,"""","""Red Corner"""
9408,"""",Surf's Up,"""","""Surf's Up"""
9409,"""",Another Stakeout,"""","""Another Stakeout"""
9410,"""",Great Expectations,"""","""Great Expectations"""
9411,"""",Fallen,"""","""Fallen"""
9413,"""",Picture Perfect,"""","""Picture Perfect"""
9414,"""",The Man Who Knew Too Little,"""","""The Man Who Knew Too Little"""
9415,"""",Murder at 1600,"""","""Murder at 1600"""
9416,"""",Money Talks,"""","""Money Talks"""
9417,"""",Wrongfully Accused,"""","""Wrongfully Accused"""
9421,"""",The Dinner Game,"""","""The Dinner Game"""
9422,"""",A Civil Action,"""","""A Civil Action"""
9423,"""",Virus,"""","""Virus"""
9424,"""",Disturbing Behavior,"""","""Disturbing Behavior"""
9425,"""",Soldier,"""","""Soldier"""
9426,"""",The Fly,"""","""The Fly"""
9427,"""",The Full Monty,"""","""The Full Monty"""
9428,"""",The Royal Tenenbaums,"""","""The Royal Tenenbaums"""
9429,"""",A Night at the Roxbury,"""","""A Night at the Roxbury"""
9430,"""",Go,"""","""Go"""
9431,"""",Bordello of Blood,"""","""Bordello of Blood"""
9433,"""",The Edge,"""","""The Edge"""
9434,"""",Grosse Pointe Blank,"""","""Grosse Pointe Blank"""
9437,"""",Kiss the Girls,"""","""Kiss the Girls"""
9438,"""",Mr. Magoo,"""","""Mr. Magoo"""
9440,"""",Primary Colors,"""","""Primary Colors"""
9441,"""",Stepmom,"""","""Stepmom"""
9442,"""",Dead Men Don't Wear Plaid,"""","""Dead Men Don't Wear Plaid"""
9443,"""",Chariots of Fire,"""","""Chariots of Fire"""
9444,"""",Anastasia,"""","""Anastasia"""
9445,"""",Apt Pupil,"""","""Apt Pupil"""
9446,"""",Jungle 2 Jungle,"""","""Jungle 2 Jungle"""
9447,"""",Babe: Pig in the City,"""","""Babe: Pig in the City"""
9448,"""",The Big Hit,"""","""The Big Hit"""
9449,"""",The Borrowers,"""","""The Borrowers"""
9450,"""",Brassed Off,"""","""Brassed Off"""
9451,"""",Election,"""","""Election"""
9452,"""",Bulworth,"""","""Bulworth"""
9453,"""",Caligula,"""","""Caligula"""
9454,"""",Ever After: A Cinderella Story,"""","""Ever After: A Cinderella Story"""
9455,"""",The Corruptor,"""","""The Corruptor"""
9456,"""",The Crow: Salvation,"""","""The Crow: Salvation"""
9457,"""",Deep Rising,"""","""Deep Rising"""
9458,"""",Desperate Measures,"""","""Desperate Measures"""
9459,"""",Woodstock,"""","""Woodstock"""
9460,"""",Black Mask,"""","""Black Mask"""
9461,"""",Enter the Dragon,"""","""Enter the Dragon"""
9462,"""",The Way of the Dragon,"""","""The Way of the Dragon"""
9464,"""",Buffalo '66,"""","""Buffalo '66"""
9465,"""",Cookie's Fortune,"""","""Cookie's Fortune"""
9466,"""",Celebrity,"""","""Celebrity"""
9469,"""",He Got Game,"""","""He Got Game"""
9470,"""",Kung Fu Hustle,"""","""Kung Fu Hustle"""
9471,"""",Charlie's Angels: Full Throttle,"""","""Charlie's Angels: Full Throttle"""
9472,"""",DodgeBall: A True Underdog Story,"""","""DodgeBall: A True Underdog Story"""
9473,"""","South Park: Bigger, Longer & Uncut","""","""South Park: Bigger, Longer & Uncut"""
9474,"""",My Name Is Nobody,"""","""My Name Is Nobody"""
9475,"""",Scent of a Woman,"""","""Scent of a Woman"""
9476,"""",A Knight's Tale,"""","""A Knight's Tale"""
9477,"""",King Arthur,"""","""King Arthur"""
9479,"""",The Nightmare Before Christmas,"""","""The Nightmare Before Christmas"""
9480,"""",Daredevil,"""","""Daredevil"""
9481,"""",The Bone Collector,"""","""The Bone Collector"""
9482,"""",Judge Dredd,"""","""Judge Dredd"""
9483,"""",Schultze Gets the Blues,"""","""Schultze Gets the Blues"""
9486,"""",Johnny English,"""","""Johnny English"""
9487,"""",A Bug's Life,"""","""A Bug's Life"""
9488,"""",Spy Kids 2: The Island of Lost Dreams,"""","""Spy Kids 2: The Island of Lost Dreams"""
9489,"""",You've Got Mail,"""","""You've Got Mail"""
9490,"""",Half Baked,"""","""Half Baked"""
9491,"""",Blue Steel,"""","""Blue Steel"""
9493,"""",Twins,"""","""Twins"""
9494,"""",Look Who's Talking,"""","""Look Who's Talking"""
9495,"""",The Crow,"""","""The Crow"""
9499,"""",Le Divorce,"""","""Le Divorce"""
9502,"""",Kung Fu Panda,"""","""Kung Fu Panda"""
9504,"""",Glengarry Glen Ross,"""","""Glengarry Glen Ross"""
9506,"""",Anger Management,"""","""Anger Management"""
9507,"""",Runaway,"""","""Runaway"""
9509,"""",Man on Fire,"""","""Man on Fire"""
9513,"""",Garfield: A Tail of Two Kitties,"""","""Garfield: A Tail of Two Kitties"""
9515,"""",The Matador,"""","""The Matador"""
9516,"""",Menace II Society,"""","""Menace II Society"""
9517,"""",Bully,"""","""Bully"""
9519,"""",Chopper,"""","""Chopper"""
9522,"""",Wedding Crashers,"""","""Wedding Crashers"""
9523,"""",Lantana,"""","""Lantana"""
9524,"""",Comedian Harmonists,"""","""Comedian Harmonists"""
9526,"""",A Prairie Home Companion,"""","""A Prairie Home Companion"""
9529,"""",Candyman,"""","""Candyman"""
9530,"""",RV,"""","""RV"""
9531,"""",Superman III,"""","""Superman III"""
9532,"""",Final Destination,"""","""Final Destination"""
9533,"""",Red Dragon,"""","""Red Dragon"""
9535,"""",Analyze This,"""","""Analyze This"""
9536,"""",Bio-Dome,"""","""Bio-Dome"""
9538,"""",Scanners,"""","""Scanners"""
9539,"""",Martyrs,"""","""Martyrs"""
9540,"""",Dead Ringers,"""","""Dead Ringers"""
9541,"""",Jersey Girl,"""","""Jersey Girl"""
9543,"""",Prince of Persia: The Sands of Time,"""","""Prince of Persia: The Sands of Time"""
9544,"""",FearDotCom,"""","""FearDotCom"""
9545,"""",Sniper,"""","""Sniper"""
9548,"""",The Adventures of Ford Fairlane,"""","""The Adventures of Ford Fairlane"""
9549,"""",The Right Stuff,"""","""The Right Stuff"""
9550,"""",House of Flying Daggers,"""","""House of Flying Daggers"""
9552,"""",The Exorcist,"""","""The Exorcist"""
9555,"""",Rabbit-Proof Fence,"""","""Rabbit-Proof Fence"""
9556,"""",Darkman,"""","""Darkman"""
9557,"""",Boat Trip,"""","""Boat Trip"""
9558,"""",King of New York,"""","""King of New York"""
9559,"""",A Perfect World,"""","""A Perfect World"""
9560,"""",A Walk in the Clouds,"""","""A Walk in the Clouds"""
9562,"""",Timeline,"""","""Timeline"""
9563,"""",Any Given Sunday,"""","""Any Given Sunday"""
9564,"""",Asterix & Obelix Take on Caesar,"""","""Asterix & Obelix Take on Caesar"""
9566,"""",The Fan,"""","""The Fan"""
9567,"""",Tears of the Sun,"""","""Tears of the Sun"""
9570,"""",The Black Hole,"""","""The Black Hole"""
9571,"""",Dazed and Confused,"""","""Dazed and Confused"""
9573,"""",Blood Work,"""","""Blood Work"""
9574,"""",Flubber,"""","""Flubber"""
9576,"""",Tootsie,"""","""Tootsie"""
9581,"""",Fulltime Killer,"""","""Fulltime Killer"""
9582,"""",A Guy Thing,"""","""A Guy Thing"""
9583,"""",Divine Secrets of the Ya-Ya Sisterhood,"""","""Divine Secrets of the Ya-Ya Sisterhood"""
9584,"""",Convoy,"""","""Convoy"""
9585,"""",Not Without My Daughter,"""","""Not Without My Daughter"""
9586,"""",The Bonfire of the Vanities,"""","""The Bonfire of the Vanities"""
9587,"""",Little Women,"""","""Little Women"""
9588,"""",Quigley Down Under,"""","""Quigley Down Under"""
9591,"""",That Thing You Do!,"""","""That Thing You Do!"""
9593,"""",Last Action Hero,"""","""Last Action Hero"""
9594,"""",Double Impact,"""","""Double Impact"""
9595,"""",Hot Shots!,"""","""Hot Shots!"""
9598,"""",Babe,"""","""Babe"""
9599,"""",The Blob,"""","""The Blob"""
9600,"""",Big Momma's House,"""","""Big Momma's House"""
9602,"""",Coming to America,"""","""Coming to America"""
9603,"""",Clueless,"""","""Clueless"""
9604,"""",Red Heat,"""","""Red Heat"""
9605,"""",Single White Female,"""","""Single White Female"""
9606,"""",Metropolis,"""","""Metropolis"""
9607,"""",Super Mario Bros.,"""","""Super Mario Bros."""
9609,"""",Of Mice and Men,"""","""Of Mice and Men"""
9610,"""",Conan the Destroyer,"""","""Conan the Destroyer"""
9611,"""",Romy and Michele's High School Reunion,"""","""Romy and Michele's High School Reunion"""
9612,"""",Coneheads,"""","""Coneheads"""
9613,"""",Spider,"""","""Spider"""
9614,"""",Happy Gilmore,"""","""Happy Gilmore"""
9615,"""",The Fast and the Furious: Tokyo Drift,"""","""The Fast and the Furious: Tokyo Drift"""
9616,"""",The Order,"""","""The Order"""
9618,"""",Tango & Cash,"""","""Tango & Cash"""
9619,"""",Dante's Peak,"""","""Dante's Peak"""
9620,"""",Paycheck,"""","""Paycheck"""
9621,"""",Elizabethtown,"""","""Elizabethtown"""
9622,"""",Beverly Hills Ninja,"""","""Beverly Hills Ninja"""
9623,"""",The Juror,"""","""The Juror"""
9625,"""",The Glimmer Man,"""","""The Glimmer Man"""
9626,"""",Red Sonja,"""","""Red Sonja"""
9631,"""",The Negotiator,"""","""The Negotiator"""
9637,"""",Scooby-Doo,"""","""Scooby-Doo"""
9638,"""",Phantasm,"""","""Phantasm"""
9641,"""",Cheaper by the Dozen 2,"""","""Cheaper by the Dozen 2"""
9642,"""",Asterix and the Vikings,"""","""Asterix and the Vikings"""
9644,"""",National Lampoon's Loaded Weapon 1,"""","""National Lampoon's Loaded Weapon 1"""
9645,"""",Ghost Ship,"""","""Ghost Ship"""
9647,"""",Scrooged,"""","""Scrooged"""
9651,"""",Supergirl,"""","""Supergirl"""
9652,"""",The Passenger,"""","""The Passenger"""
9654,"""",The Italian Job,"""","""The Italian Job"""
9655,"""",She's the Man,"""","""She's the Man"""
9656,"""",Black Christmas,"""","""Black Christmas"""
9659,"""",Mad Max,"""","""Mad Max"""
9660,"""",Operation Petticoat,"""","""Operation Petticoat"""
9662,"""",The Triplets of Belleville,"""","""The Triplets of Belleville"""
9663,"""",Starman,"""","""Starman"""
9664,"""",Flyboys,"""","""Flyboys"""
9665,"""",Glory,"""","""Glory"""
9666,"""",Ju-on: The Grudge 2,"""","""Ju-on: The Grudge 2"""
9667,"""",The Jacket,"""","""The Jacket"""
9669,"""",Ringu 2,"""","""Ringu 2"""
9671,"""",Crocodile Dundee,"""","""Crocodile Dundee"""
9674,"""",Ringu 0,"""","""Ringu 0"""
9675,"""",Sideways,"""","""Sideways"""
9676,"""",The Black Dahlia,"""","""The Black Dahlia"""
9678,"""",Little Nicky,"""","""Little Nicky"""
9679,"""",Gone in Sixty Seconds,"""","""Gone in Sixty Seconds"""
9681,"""",Casanova,"""","""Casanova"""
9682,"""",Pulse,"""","""Pulse"""
9683,"""",Bubble Boy,"""","""Bubble Boy"""
9684,"""",Sweet and Lowdown,"""","""Sweet and Lowdown"""
9685,"""",Igby Goes Down,"""","""Igby Goes Down"""
9686,"""",New York Stories,"""","""New York Stories"""
9687,"""",Keeping Mum,"""","""Keeping Mum"""
9688,"""",Melinda and Melinda,"""","""Melinda and Melinda"""
9689,"""",Hollywood Ending,"""","""Hollywood Ending"""
9691,"""",Assassins,"""","""Assassins"""
9692,"""",The Woodsman,"""","""The Woodsman"""
9693,"""",Children of Men,"""","""Children of Men"""
